kind,domain,votes,source,title,published_at,slug,currencies,id,url,created_at
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}","‘Rich Dad’ R. Kiyosaki: The rich save ‘real assets’ like gold, silver, Bitcoin",2023-11-03T10:42:41Z,Rich-Dad-R-Kiyosaki-The-rich-save-real-assets-like-gold-silver-Bitcoin,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19013984,https://cryptopanic.com/news/19013984/Rich-Dad-R-Kiyosaki-The-rich-save-real-assets-like-gold-silver-Bitcoin,2023-11-03 10:42:41+00:00
news,zycrypto.com,"{'negative': 1, 'positive': 15, 'important': 8, 'liked': 11, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 2, 'comments': 0}","{'title': 'ZyCrypto', 'region': 'en', 'domain': 'zycrypto.com', 'path': None}","‘Very Bullish’ Metric Shows Bitcoin, XRP, Ether, Solana, Cardano, Shiba Inu Set for Explosive Prices",2023-11-02T20:31:15Z,Very-Bullish-Metric-Shows-Bitcoin-XRP-Ether-Solana-Cardano-Shiba-Inu-Set-for-Explosive-Prices,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}, {'code': 'ADA', 'title': 'Cardano', 'slug': 'cardano', 'url': 'https://cryptopanic.com/news/cardano/'}, {'code': 'SHIB', 'title': 'Shiba Inu', 'slug': 'shiba-inu', 'url': 'https://cryptopanic.com/news/shiba-inu/'}]",19012910,https://cryptopanic.com/news/19012910/Very-Bullish-Metric-Shows-Bitcoin-XRP-Ether-Solana-Cardano-Shiba-Inu-Set-for-Explosive-Prices,2023-11-02 20:31:15+00:00
news,finbold.com,"{'negative': 0, 'positive': 4, 'important': 4, 'liked': 4, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",$40 billion enters crypto markets in November as Bitcoin decides its next move,2023-11-02T14:45:50Z,40-billion-enters-crypto-markets-in-November-as-Bitcoin-decides-its-next-move,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19012028,https://cryptopanic.com/news/19012028/40-billion-enters-crypto-markets-in-November-as-Bitcoin-decides-its-next-move,2023-11-02 14:45:50+00:00
news,finbold.com,"{'negative': 3, 'positive': 0, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Ethereum bears gain new weapon with first ETH short ETF,2023-11-02T14:30:01Z,Ethereum-bears-gain-new-weapon-with-first-ETH-short-ETF,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}]",19011972,https://cryptopanic.com/news/19011972/Ethereum-bears-gain-new-weapon-with-first-ETH-short-ETF,2023-11-02 14:30:01+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 2, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Here’s how much MicroStrategy is up on its Bitcoin holdings,2023-11-02T14:02:14Z,Heres-how-much-MicroStrategy-is-up-on-its-Bitcoin-holdings,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19011917,https://cryptopanic.com/news/19011917/Heres-how-much-MicroStrategy-is-up-on-its-Bitcoin-holdings,2023-11-02 14:02:14+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Bitcoin set for largest historical move after rare breakout indicator is realized,2023-11-02T12:31:44Z,Bitcoin-set-for-largest-historical-move-after-rare-breakout-indicator-is-realized,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19011632,https://cryptopanic.com/news/19011632/Bitcoin-set-for-largest-historical-move-after-rare-breakout-indicator-is-realized,2023-11-02 12:31:44+00:00
news,finbold.com,"{'negative': 0, 'positive': 7, 'important': 5, 'liked': 6, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}","Bitcoin hits yearly high, $37,000 next target, says crypto analyst",2023-11-02T11:58:29Z,Bitcoin-hits-yearly-high-37000-next-target-says-crypto-analyst,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19011496,https://cryptopanic.com/news/19011496/Bitcoin-hits-yearly-high-37000-next-target-says-crypto-analyst,2023-11-02 11:58:29+00:00
news,finbold.com,"{'negative': 0, 'positive': 5, 'important': 3, 'liked': 5, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}","‘Rich Dad’ R. Kiyosaki: People are addicted to cash, saving ‘paper’ makes no sense",2023-11-02T10:25:36Z,Rich-Dad-R-Kiyosaki-People-are-addicted-to-cash-saving-paper-makes-no-sense,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19011258,https://cryptopanic.com/news/19011258/Rich-Dad-R-Kiyosaki-People-are-addicted-to-cash-saving-paper-makes-no-sense,2023-11-02 10:25:36+00:00
news,zycrypto.com,"{'negative': 0, 'positive': 5, 'important': 4, 'liked': 4, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 1, 'comments': 0}","{'title': 'ZyCrypto', 'region': 'en', 'domain': 'zycrypto.com', 'path': None}","Crypto Whales Acquire 30,000 BTC In Under a Week as Bitcoin Soars",2023-11-01T21:39:00Z,Crypto-Whales-Acquire-30000-BTC-In-Under-a-Week-as-Bitcoin-Soars,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19010328,https://cryptopanic.com/news/19010328/Crypto-Whales-Acquire-30000-BTC-In-Under-a-Week-as-Bitcoin-Soars,2023-11-01 21:39:00+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}","Machine learning algorithm sets Bitcoin price for November 30, 2023",2023-11-01T10:18:37Z,Machine-learning-algorithm-sets-Bitcoin-price-for-November-30-2023,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19008542,https://cryptopanic.com/news/19008542/Machine-learning-algorithm-sets-Bitcoin-price-for-November-30-2023,2023-11-01 10:18:37+00:00
news,cointelegraph.com,"{'negative': 1, 'positive': 14, 'important': 10, 'liked': 15, 'disliked': 0, 'lol': 5, 'toxic': 0, 'saved': 3, 'comments': 1}","{'title': 'CoinTelegraph', 'region': 'en', 'domain': 'cointelegraph.com', 'path': None}",Invesco Galaxy spot Bitcoin ETF joins BlackRock on DTCC site,2023-11-01T01:04:25Z,Invesco-Galaxy-spot-Bitcoin-ETF-joins-BlackRock-on-DTCC-site,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19007803,https://cryptopanic.com/news/19007803/Invesco-Galaxy-spot-Bitcoin-ETF-joins-BlackRock-on-DTCC-site,2023-11-01 01:04:25+00:00
news,en.bitcoinsistemi.com,"{'negative': 2, 'positive': 34, 'important': 19, 'liked': 25, 'disliked': 1, 'lol': 3, 'toxic': 0, 'saved': 5, 'comments': 14}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}",JUST IN: Another Bitcoin Spot ETF Application Added to DTCC List After BlackRock’s – What Does It Mean?,2023-10-31T23:10:05Z,JUST-IN-Another-Bitcoin-Spot-ETF-Application-Added-to-DTCC-List-After-BlackRocks-What-Does-It-Mean,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19007697,https://cryptopanic.com/news/19007697/JUST-IN-Another-Bitcoin-Spot-ETF-Application-Added-to-DTCC-List-After-BlackRocks-What-Does-It-Mean,2023-10-31 23:10:05+00:00
news,theblock.co,"{'negative': 0, 'positive': 10, 'important': 9, 'liked': 10, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 1, 'comments': 0}","{'title': 'The Block', 'region': 'en', 'domain': 'theblock.co', 'path': None}",Big market makers are in talks with BlackRock to provide liquidity for its proposed spot bitcoin ETF: CoinDesk,2023-10-31T18:39:45Z,Big-market-makers-are-in-talks-with-BlackRock-to-provide-liquidity-for-its-proposed-spot-bitcoin-ETF-CoinDesk,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19007246,https://cryptopanic.com/news/19007246/Big-market-makers-are-in-talks-with-BlackRock-to-provide-liquidity-for-its-proposed-spot-bitcoin-ETF-CoinDesk,2023-10-31 18:39:45+00:00
news,finbold.com,"{'negative': 0, 'positive': 6, 'important': 4, 'liked': 5, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Bitcoin ETF in early January looks like a ‘done deal:’ Here’s why,2023-10-31T15:33:42Z,Bitcoin-ETF-in-early-January-looks-like-a-done-deal-Heres-why,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19006808,https://cryptopanic.com/news/19006808/Bitcoin-ETF-in-early-January-looks-like-a-done-deal-Heres-why,2023-10-31 15:33:42+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Bitcoin weekly correlation with Nasdaq hits 2-year low,2023-10-31T13:20:19Z,Bitcoin-weekly-correlation-with-Nasdaq-hits-2-year-low,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19006340,https://cryptopanic.com/news/19006340/Bitcoin-weekly-correlation-with-Nasdaq-hits-2-year-low,2023-10-31 13:20:19+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Entrepreneur D. Weisberger: Bitcoin macroeconomics is ‘overwhelmingly positive’,2023-10-31T11:33:57Z,Entrepreneur-D-Weisberger-Bitcoin-macroeconomics-is-overwhelmingly-positive,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19006028,https://cryptopanic.com/news/19006028/Entrepreneur-D-Weisberger-Bitcoin-macroeconomics-is-overwhelmingly-positive,2023-10-31 11:33:57+00:00
news,en.bitcoinsistemi.com,"{'negative': 0, 'positive': 4, 'important': 4, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}",Billionaire Mike Novogratz Continues His Ambitious Bitcoin Spot ETF Predictions: “It Will Be Approved Before The End Of This Year”,2023-10-30T17:15:05Z,Billionaire-Mike-Novogratz-Continues-His-Ambitious-Bitcoin-Spot-ETF-Predictions-It-Will-Be-Approved-Before-The-End-Of-This-Year,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19004213,https://cryptopanic.com/news/19004213/Billionaire-Mike-Novogratz-Continues-His-Ambitious-Bitcoin-Spot-ETF-Predictions-It-Will-Be-Approved-Before-The-End-Of-This-Year,2023-10-30 17:15:05+00:00
news,finbold.com,"{'negative': 1, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 1, 'lol': 2, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Can DOGE reach $0.1 as it breaks out of multi-year bearish pattern?,2023-10-30T12:35:26Z,Can-DOGE-reach-01-as-it-breaks-out-of-multi-year-bearish-pattern,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'DOGE', 'title': 'Dogecoin', 'slug': 'dogecoin', 'url': 'https://cryptopanic.com/news/dogecoin/'}, {'code': 'OP', 'title': 'Optimism', 'slug': 'optimism', 'url': 'https://cryptopanic.com/news/optimism/'}]",19003421,https://cryptopanic.com/news/19003421/Can-DOGE-reach-01-as-it-breaks-out-of-multi-year-bearish-pattern,2023-10-30 12:35:26+00:00
news,en.bitcoinsistemi.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 2, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 1, 'comments': 0}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}",Bitcoin Exchange Binance Announced That It Supports the Mainnet of This Altcoin!,2023-10-30T12:28:07Z,Bitcoin-Exchange-Binance-Announced-That-It-Supports-the-Mainnet-of-This-Altcoin,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19003405,https://cryptopanic.com/news/19003405/Bitcoin-Exchange-Binance-Announced-That-It-Supports-the-Mainnet-of-This-Altcoin,2023-10-30 12:28:07+00:00
news,finbold.com,"{'negative': 0, 'positive': 5, 'important': 3, 'liked': 5, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}","Bitcoin to hit $50,000 pre-halving, says crypto expert",2023-10-30T09:43:11Z,Bitcoin-to-hit-50000-pre-halving-says-crypto-expert,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19003008,https://cryptopanic.com/news/19003008/Bitcoin-to-hit-50000-pre-halving-says-crypto-expert,2023-10-30 09:43:11+00:00
news,dailyhodl.com,"{'negative': 0, 'positive': 8, 'important': 3, 'liked': 6, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 1, 'comments': 1}","{'title': 'The Daily Hodl', 'region': 'en', 'domain': 'dailyhodl.com', 'path': None}","Bitcoin (BTC) Just About Ready for Parabolic Leg Up, According to Crypto Strategist – Here Are His Targets",2023-10-30T07:04:59Z,Bitcoin-BTC-Just-About-Ready-for-Parabolic-Leg-Up-According-to-Crypto-Strategist-Here-Are-His-Targets,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19002706,https://cryptopanic.com/news/19002706/Bitcoin-BTC-Just-About-Ready-for-Parabolic-Leg-Up-According-to-Crypto-Strategist-Here-Are-His-Targets,2023-10-30 07:04:59+00:00
news,cryptopolitan.com,"{'negative': 0, 'positive': 15, 'important': 9, 'liked': 11, 'disliked': 0, 'lol': 2, 'toxic': 0, 'saved': 4, 'comments': 3}","{'title': 'Feed - Cryptopolitan.Com', 'region': 'en', 'domain': 'cryptopolitan.com', 'path': None}",El Salvador tipped to become a financial powerhouse in the Americas,2023-10-29T18:52:31Z,El-Salvador-tipped-to-become-a-financial-powerhouse-in-the-Americas,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19002193,https://cryptopanic.com/news/19002193/El-Salvador-tipped-to-become-a-financial-powerhouse-in-the-Americas,2023-10-29 18:52:31+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 4, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",‘Rich Dad’ R. Kiyosaki shares ‘mix’ to ‘survive the greatest crash in world history’,2023-10-29T13:02:45Z,Rich-Dad-R-Kiyosaki-shares-mix-to-survive-the-greatest-crash-in-world-history,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19001837,https://cryptopanic.com/news/19001837/Rich-Dad-R-Kiyosaki-shares-mix-to-survive-the-greatest-crash-in-world-history,2023-10-29 13:02:45+00:00
news,cointelegraph.com,"{'negative': 0, 'positive': 6, 'important': 4, 'liked': 5, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 2, 'comments': 1}","{'title': 'CoinTelegraph', 'region': 'en', 'domain': 'cointelegraph.com', 'path': None}",Bitcoin-friendly El Salvador can become ‘Singapore of the Americas’ — VanEck adviser,2023-10-29T03:26:59Z,Bitcoin-friendly-El-Salvador-can-become-Singapore-of-the-Americas-VanEck-adviser,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19001437,https://cryptopanic.com/news/19001437/Bitcoin-friendly-El-Salvador-can-become-Singapore-of-the-Americas-VanEck-adviser,2023-10-29 03:26:59+00:00
news,bitcoinist.com,"{'negative': 0, 'positive': 7, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 2, 'toxic': 0, 'saved': 1, 'comments': 13}","{'title': 'Bitcoinist', 'region': 'en', 'domain': 'bitcoinist.com', 'path': None}",Early Bitcoin Adopter Says XRP Price Is Closer To $10 Than You Think – Here’s Why,2023-10-28T16:00:51Z,Early-Bitcoin-Adopter-Says-XRP-Price-Is-Closer-To-10-Than-You-Think-Heres-Why,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}]",19001025,https://cryptopanic.com/news/19001025/Early-Bitcoin-Adopter-Says-XRP-Price-Is-Closer-To-10-Than-You-Think-Heres-Why,2023-10-28 16:00:51+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",This is when Bitcoin might hit the ‘highly anticipated’ $100k mark,2023-10-28T11:13:36Z,This-is-when-Bitcoin-might-hit-the-highly-anticipated-100k-mark,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19000677,https://cryptopanic.com/news/19000677/This-is-when-Bitcoin-might-hit-the-highly-anticipated-100k-mark,2023-10-28 11:13:36+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Former SEC insider says spot Bitcoin ETF is ‘a matter of months’,2023-10-28T09:22:05Z,Former-SEC-insider-says-spot-Bitcoin-ETF-is-a-matter-of-months,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",19000526,https://cryptopanic.com/news/19000526/Former-SEC-insider-says-spot-Bitcoin-ETF-is-a-matter-of-months,2023-10-28 09:22:05+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",3 cryptocurrencies to buy under $1 next week,2023-10-28T08:32:59Z,3-cryptocurrencies-to-buy-under-1-next-week,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}]",19000458,https://cryptopanic.com/news/19000458/3-cryptocurrencies-to-buy-under-1-next-week,2023-10-28 08:32:59+00:00
news,cointelegraph.com,"{'negative': 0, 'positive': 6, 'important': 3, 'liked': 5, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 2, 'comments': 0}","{'title': 'CoinTelegraph', 'region': 'en', 'domain': 'cointelegraph.com', 'path': None}",‘Buy Bitcoin’ search queries on Google surge 826% in the UK,2023-10-27T00:59:00Z,Buy-Bitcoin-search-queries-on-Google-surge-826-in-the-UK,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18997593,https://cryptopanic.com/news/18997593/Buy-Bitcoin-search-queries-on-Google-surge-826-in-the-UK,2023-10-27 00:59:00+00:00
news,cryptopolitan.com,"{'negative': 0, 'positive': 13, 'important': 10, 'liked': 14, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 2, 'comments': 0}","{'title': 'Feed - Cryptopolitan.Com', 'region': 'en', 'domain': 'cryptopolitan.com', 'path': None}",Mexican Senator pushes bill to make Bitcoin a legal tender,2023-10-26T16:30:20Z,Mexican-Senator-pushes-bill-to-make-Bitcoin-a-legal-tender,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18996725,https://cryptopanic.com/news/18996725/Mexican-Senator-pushes-bill-to-make-Bitcoin-a-legal-tender,2023-10-26 16:30:20+00:00
news,finbold.com,"{'negative': 2, 'positive': 5, 'important': 4, 'liked': 6, 'disliked': 3, 'lol': 3, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",ChatGPT picks 5 cryptocurrencies to buy for Halloween,2023-10-26T13:03:37Z,ChatGPT-picks-5-cryptocurrencies-to-buy-for-Halloween,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}, {'code': 'BNB', 'title': 'BNB', 'slug': 'binancecoin', 'url': 'https://cryptopanic.com/news/binancecoin/'}, {'code': 'ADA', 'title': 'Cardano', 'slug': 'cardano', 'url': 'https://cryptopanic.com/news/cardano/'}, {'code': 'BNB', 'title': 'OEC Binance Coin', 'slug': 'oec-binance-coin', 'url': 'https://cryptopanic.com/news/oec-binance-coin/'}]",18996171,https://cryptopanic.com/news/18996171/ChatGPT-picks-5-cryptocurrencies-to-buy-for-Halloween,2023-10-26 13:03:37+00:00
news,coinedition.com,"{'negative': 5, 'positive': 5, 'important': 3, 'liked': 4, 'disliked': 5, 'lol': 5, 'toxic': 0, 'saved': 1, 'comments': 2}","{'title': 'coinedition', 'region': 'en', 'domain': 'coinedition.com', 'path': None}","Avalanche (AVAX) Is Primed To Catch Up to BTC, Predicts Analyst",2023-10-26T12:57:00Z,Avalanche-AVAX-Is-Primed-To-Catch-Up-to-BTC-Predicts-Analyst,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'AVAX', 'title': 'Avalanche', 'slug': 'avalanche-2', 'url': 'https://cryptopanic.com/news/avalanche-2/'}]",18996155,https://cryptopanic.com/news/18996155/Avalanche-AVAX-Is-Primed-To-Catch-Up-to-BTC-Predicts-Analyst,2023-10-26 12:57:00+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 4, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Bitcoin flips Tesla’s market capitalization amid strong BTC price rally,2023-10-26T12:24:59Z,Bitcoin-flips-Teslas-market-capitalization-amid-strong-BTC-price-rally,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18996013,https://cryptopanic.com/news/18996013/Bitcoin-flips-Teslas-market-capitalization-amid-strong-BTC-price-rally,2023-10-26 12:24:59+00:00
news,en.bitcoinsistemi.com,"{'negative': 0, 'positive': 6, 'important': 8, 'liked': 5, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 2, 'comments': 0}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}",SEC Met with One of the Applicants Regarding the Bitcoin Spot ETF: Here are the Details of the Meeting,2023-10-25T18:01:06Z,SEC-Met-with-One-of-the-Applicants-Regarding-the-Bitcoin-Spot-ETF-Here-are-the-Details-of-the-Meeting,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18994210,https://cryptopanic.com/news/18994210/SEC-Met-with-One-of-the-Applicants-Regarding-the-Bitcoin-Spot-ETF-Here-are-the-Details-of-the-Meeting,2023-10-25 18:01:06+00:00
news,zycrypto.com,"{'negative': 1, 'positive': 8, 'important': 5, 'liked': 5, 'disliked': 1, 'lol': 2, 'toxic': 0, 'saved': 2, 'comments': 2}","{'title': 'ZyCrypto', 'region': 'en', 'domain': 'zycrypto.com', 'path': None}","$0.001 SHIB Price In View As Shiba Inu Sees Explosive Volume Amid Bitcoin’s Charge To $35,000",2023-10-25T16:30:44Z,0001-SHIB-Price-In-View-As-Shiba-Inu-Sees-Explosive-Volume-Amid-Bitcoins-Charge-To-35000,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'SHIB', 'title': 'Shiba Inu', 'slug': 'shiba-inu', 'url': 'https://cryptopanic.com/news/shiba-inu/'}]",18994014,https://cryptopanic.com/news/18994014/0001-SHIB-Price-In-View-As-Shiba-Inu-Sees-Explosive-Volume-Amid-Bitcoins-Charge-To-35000,2023-10-25 16:30:44+00:00
